"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"BH3SR3AQ","journalArticle","2017","Warwell, Marcus V.; Shaw, Ruth G.","Climate-related genetic variation in a threatened tree species, <i>Pinus albicaulis</i>","American Journal of Botany","","0002-9122, 1537-2197","10.3732/ajb.1700139","http://doi.wiley.com/10.3732/ajb.1700139","","2017-08","2020-08-14 16:37:02","2020-08-14 16:37:02","2020-08-14 16:37:02","1205-1218","","8","104","","Am. J. Bot.","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/SEQYKR3Y/Warwell and Shaw - 2017 - Climate-related genetic variation in a threatened .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WD6IN7JJ","journalArticle","2017","Johnson, R.C.; Leger, E.A.; Vance-Borland, Ken","Genecology of Thurber’s Needlegrass ( Achnatherum thurberianum [Piper] Barkworth) in the Western United States","Rangeland Ecology & Management","","15507424","10.1016/j.rama.2017.01.004","https://linkinghub.elsevier.com/retrieve/pii/S1550742417300052","","2017-07","2020-08-14 16:37:44","2020-08-14 16:37:44","2020-08-14 16:37:44","509-517","","4","70","","Rangeland Ecology & Management","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EUGP8HX2","journalArticle","2017","Mosner, Eva; Eimert, Klaus; Hüwe, Ulrike; Ziegenhagen, Birgit; Janßen, Alwin; Leyer, Ilona","Revisiting the provenance delineation of a widespread shrub, Frangula alnus—the role of spatial, temporal and environmental patterns","Tree Genetics & Genomes","","1614-2942, 1614-2950","10.1007/s11295-017-1142-z","http://link.springer.com/10.1007/s11295-017-1142-z","","2017-06","2020-08-14 16:37:46","2020-08-14 16:37:46","2020-08-14 16:37:45","63","","3","13","","Tree Genetics & Genomes","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3a - genetic - no trait - no association</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8AAJHHU3","journalArticle","2017","Listl, Daniela; Poschlod, Peter; Reisch, Christoph","Genetic variation of liverleaf ( Hepatica nobilis Schreb.) in Bavaria against the background of seed transfer guidelines in forestry and restoration","Biochemical Systematics and Ecology","","03051978","10.1016/j.bse.2017.01.007","https://linkinghub.elsevier.com/retrieve/pii/S0305197817300078","","2017-04","2020-08-14 16:37:48","2020-08-14 16:37:48","2020-08-14 16:37:48","32-41","","","71","","Biochemical Systematics and Ecology","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>2</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6CP2UYVZ","journalArticle","2017","Chaney, Lindsay; Richardson, Bryce A.; Germino, Matthew J.","Climate drives adaptive genetic responses associated with survival in big sagebrush ( <i>Artemisia tridentata</i> )","Evolutionary Applications","","17524571","10.1111/eva.12440","http://doi.wiley.com/10.1111/eva.12440","","2017-04","2020-08-14 16:37:50","2020-08-14 16:37:50","2020-08-14 16:37:50","313-322","","4","10","","Evol Appl","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/M5PA2IN4/Chaney et al. - 2017 - Climate drives adaptive genetic responses associat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4G2T2KJJ","journalArticle","2017","Thomas, E.; Gil Tobón, C.; Gutiérrez, J. P.; Alcázar Caicedo, C.; Moscoso Higuita, L. G.; Becerra, L. A.; Loo, J.; González, M. A.","Genetic diversity of Enterolobium cyclocarpum in Colombian seasonally dry tropical forest: implications for conservation and restoration","Biodiversity and Conservation","","0960-3115, 1572-9710","10.1007/s10531-016-1274-8","http://link.springer.com/10.1007/s10531-016-1274-8","","2017-04","2020-08-14 16:37:57","2020-08-14 16:37:57","2020-08-14 16:37:57","825-842","","4","26","","Biodivers Conserv","Genetic diversity of Enterolobium cyclocarpum in Colombian seasonally dry tropical forest","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3a - genetic - no trait - no association</p>","/Users/Luke/Zotero/storage/SF3KHAB7/Thomas et al. - 2017 - Genetic diversity of Enterolobium cyclocarpum in C.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8I963DGK","journalArticle","2017","Chen, Zhi-Qiang; Karlsson, Bo; Wu, Harry X.","Patterns of additive genotype-by-environment interaction in tree height of Norway spruce in southern and central Sweden","Tree Genetics & Genomes","","1614-2942, 1614-2950","10.1007/s11295-017-1103-6","http://link.springer.com/10.1007/s11295-017-1103-6","","2017-02","2020-08-14 16:38:03","2020-08-14 16:38:03","2020-08-14 16:38:03","25","","1","13","","Tree Genetics & Genomes","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>1 - provenance trials but not for climate change</p>","/Users/Luke/Zotero/storage/4ZLLCAW4/Chen et al. - 2017 - Patterns of additive genotype-by-environment inter.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JR3LH8P3","journalArticle","2017","Brabec, Martha M.; Germino, Matthew J.; Richardson, Bryce A.","Climate adaption and post-fire restoration of a foundational perennial in cold desert: insights from intraspecific variation in response to weather","Journal of Applied Ecology","","00218901","10.1111/1365-2664.12679","http://doi.wiley.com/10.1111/1365-2664.12679","","2017-02","2020-08-14 16:38:07","2020-08-14 16:38:07","2020-08-14 16:38:07","293-302","","1","54","","J Appl Ecol","Climate adaption and post-fire restoration of a foundational perennial in cold desert","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/QQBKB5DT/Brabec et al. - 2017 - Climate adaption and post-fire restoration of a fo.pdf","","","","Tulloch, Ayesha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBN8G5AQ","journalArticle","2016","Villeneuve, Isabelle; Lamhamedi, Mohammed S.; Benomar, Lahcen; Rainville, André; DeBlois, Josianne; Beaulieu, Jean; Bousquet, Jean; Lambert, Marie-Claude; Margolis, Hank","Morpho-Physiological Variation of White Spruce Seedlings from Various Seed Sources and Implications for Deployment under Climate Change","Frontiers in Plant Science","","1664-462X","10.3389/fpls.2016.01450","http://journal.frontiersin.org/Article/10.3389/fpls.2016.01450/abstract","","2016-09-30","2020-08-14 16:38:22","2020-08-14 16:38:22","2020-08-14 16:38:22","","","","7","","Front. Plant Sci.","","","","","","","","","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/T3YQQD6H/Villeneuve et al. - 2016 - Morpho-Physiological Variation of White Spruce See.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UPJRGUTZ","journalArticle","2016","Lu, Pengxin; Parker, William C.; Colombo, Stephen J.; Man, Rongzhou","Restructuring tree provenance test data to conform to reciprocal transplant experiments for detecting local adaptation","Journal of Applied Ecology","","00218901","10.1111/1365-2664.12647","http://doi.wiley.com/10.1111/1365-2664.12647","","2016-08","2020-08-14 16:38:30","2020-08-14 16:38:30","2020-08-14 16:38:30","1088-1097","","4","53","","J Appl Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/79IXJSC9/Lu et al. - 2016 - Restructuring tree provenance test data to conform.pdf","","","","Baeten, Lander","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V4PXUYYN","journalArticle","2016","Brown, James A.; Beatty, Gemma E.; Finlay, Caroline M. V.; Montgomery, W. Ian; Tosh, David G.; Provan, Jim","Genetic analyses reveal high levels of seed and pollen flow in hawthorn (Crataegus monogyna Jacq.), a key component of hedgerows","Tree Genetics & Genomes","","1614-2942, 1614-2950","10.1007/s11295-016-1020-0","http://link.springer.com/10.1007/s11295-016-1020-0","","2016-06","2020-08-14 16:38:32","2020-08-14 16:38:32","2020-08-14 16:38:32","58","","3","12","","Tree Genetics & Genomes","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>2a - µsatsbut not climate change</p>","/Users/Luke/Zotero/storage/J6F8MBJQ/Brown et al. - 2016 - Genetic analyses reveal high levels of seed and po.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X2CFESQK","journalArticle","2016","Taïbi, K.; del Campo, A.D.; Aguado, A.; Mulet, J.M.","Early establishment response of different Pinus nigra ssp. salzmanii seed sources on contrasting environments: Implications for future reforestation programs and assisted population migration","Journal of Environmental Management","","03014797","10.1016/j.jenvman.2016.02.014","https://linkinghub.elsevier.com/retrieve/pii/S030147971630055X","","2016-04","2020-08-14 16:38:43","2020-08-14 16:38:43","2020-08-14 16:38:43","184-194","","","171","","Journal of Environmental Management","Early establishment response of different Pinus nigra ssp. salzmanii seed sources on contrasting environments","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WMUZZRWQ","journalArticle","2016","Thwe-Thwe-Win; Hirao, Tomonori; Goto, Susumu","Genetic composition of exotic and native teak (Tectona grandis) in Myanmar as revealed by cpSNP and nrSSR markers","Conservation Genetics","","1566-0621, 1572-9737","10.1007/s10592-015-0777-2","http://link.springer.com/10.1007/s10592-015-0777-2","","2016-04","2020-08-14 16:38:44","2020-08-14 16:38:44","2020-08-14 16:38:44","251-258","","2","17","","Conserv Genet","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>2a - nrSSR + cpDNA - BUT not for climate change</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VN996XKC","journalArticle","2016","Kerr, Gary; Stokes, Victoria; Peace, Andrew; Fletcher, Alan; Samuel, Sam; Mackintosh, Hamish; Mason, W.L.","No seed zone effects on the survival, growth, and stem form of Pacific silver fir ( <i>Abies amabilis</i> ) in Britain","Canadian Journal of Forest Research","","0045-5067, 1208-6037","10.1139/cjfr-2015-0303","http://www.nrcresearchpress.com/doi/10.1139/cjfr-2015-0303","Pacific silver fir (Abies amabilis Douglas ex J. Forbes) was first introduced to Britain in 1830 but has not been widely planted and occupies a minute part of the forest estate. The results of six experiments established in the uplands of Britain examining material from 30 collection sites in 14 seed zones clearly demonstrate that its potential has not been recognised. The trials were assessed after 28 years and show that Pacific silver fir has the potential to be as productive as other common species options. There was little variation in performance between the 14 seed zones, and future seed collections could be carried out within a wide geographical range, including mainland British Columbia and Vancouver Island and the Olympic Mountains and western Cascades of Washington. The silvicultural characteristics of the species mean that it could be used more widely to diversify forests in Britain both as a plantation species and in the wider use of continuous cover management. More work is justified to determine its susceptibility to Annosum root rot (Heterobasidion annosum (Fr.) Bref), confirm its productivity on sites with rainfall below 800 mm·a               –1               and (or) with a high peat content, and provide more detail on its wood properties.","2016-03","2020-08-14 16:38:45","2020-08-14 16:38:45","2020-08-14 16:38:45","427-436","","3","46","","Can. J. For. Res.","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GA7AZK6J","journalArticle","2016","Johnson, R. C.; Vance-Borland, Ken","Linking Genetic Variation in Adaptive Plant Traits to Climate in Tetraploid and Octoploid Basin Wildrye [Leymus cinereus (Scribn. & Merr.) A. Love] in the Western U.S.","PLOS ONE","","1932-6203","10.1371/journal.pone.0148982","https://dx.plos.org/10.1371/journal.pone.0148982","","2016-02-16","2020-08-14 16:38:47","2020-08-14 16:38:47","2020-08-14 16:38:47","e0148982","","2","11","","PLoS ONE","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3a - genetic - trait - association; PLOIDY</p>","/Users/Luke/Zotero/storage/NJUUMX4V/Johnson and Vance-Borland - 2016 - Linking Genetic Variation in Adaptive Plant Traits.pdf","","","","Chiang, Tzen-Yuh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V9WIGK2G","journalArticle","2016","Liepe, Katharina J.; Hamann, Andreas; Smets, Pia; Fitzpatrick, Connor R.; Aitken, Sally N.","Adaptation of lodgepole pine and interior spruce to climate: implications for reforestation in a warming world","Evolutionary Applications","","17524571","10.1111/eva.12345","http://doi.wiley.com/10.1111/eva.12345","","2016-02","2020-08-14 16:39:23","2020-08-14 16:39:23","2020-08-14 16:39:23","409-419","","2","9","","Evol Appl","Adaptation of lodgepole pine and interior spruce to climate","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/YBCGB22N/Liepe et al. - 2016 - Adaptation of lodgepole pine and interior spruce t.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WUPFD9IN","journalArticle","2016","Özel, Halil; Ayan, Sezgin; Isajev, Vasilije","Inter population variability of frost-resistance in provenances of scot pines (Pinusylvestris L.R. hamata Steven) in Turkey","Genetika","","0534-0012, 1820-6069","10.2298/GENSR1602653O","http://www.doiserbia.nb.rs/Article.aspx?ID=0534-00121602653O","","2016","2020-08-14 16:39:25","2020-08-14 16:39:25","2020-08-14 16:39:25","653-663","","2","48","","Genetika","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/BFGL4DNK/Özel et al. - 2016 - Inter population variability of frost-resistance i.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAMIXSI6","journalArticle","2015","Benito-Garzón, Marta; Fernández-Manjarrés, Juan F.","Testing scenarios for assisted migration of forest trees in Europe","New Forests","","0169-4286, 1573-5095","10.1007/s11056-015-9481-9","http://link.springer.com/10.1007/s11056-015-9481-9","","2015-11","2020-08-14 16:41:06","2020-08-14 16:41:06","2020-08-14 16:41:06","979-994","","5-6","46","","New Forests","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CHATNQGA","journalArticle","2015","Butterfield, Bradley J.; Wood, Troy E.","Local climate and cultivation, but not ploidy, predict functional trait variation in Bouteloua gracilis (Poaceae)","Plant Ecology","","1385-0237, 1573-5052","10.1007/s11258-015-0510-8","http://link.springer.com/10.1007/s11258-015-0510-8","","2015-10","2020-08-14 16:41:08","2020-08-14 16:41:08","2020-08-14 16:41:08","1341-1349","","10","216","","Plant Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b - PLOIDY</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JU2C7QER","journalArticle","2015","Beatty, Gemma E.; Montgomery, W. Ian; Tosh, David G.; Provan, Jim","Genetic provenance and best practice woodland management: a case study in native alder (Alnus glutinosa)","Tree Genetics & Genomes","","1614-2942, 1614-2950","10.1007/s11295-015-0919-1","http://link.springer.com/10.1007/s11295-015-0919-1","","2015-10","2020-08-14 16:41:09","2020-08-14 16:41:09","2020-08-14 16:41:09","92","","5","11","","Tree Genetics & Genomes","Genetic provenance and best practice woodland management","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/S72WYQV3/Beatty et al. - 2015 - Genetic provenance and best practice woodland mana.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BTA2UIDE","journalArticle","2015","Chakraborty, Debojyoti; Wang, Tongli; Andre, Konrad; Konnert, Monika; Lexer, Manfred J.; Matulla, Christoph; Schueler, Silvio","Selecting Populations for Non-Analogous Climate Conditions Using Universal Response Functions: The Case of Douglas-Fir in Central Europe","PLOS ONE","","1932-6203","10.1371/journal.pone.0136357","https://dx.plos.org/10.1371/journal.pone.0136357","","2015-08-19","2020-08-14 16:41:21","2020-08-14 16:41:21","2020-08-14 16:41:21","e0136357","","8","10","","PLoS ONE","Selecting Populations for Non-Analogous Climate Conditions Using Universal Response Functions","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/QLSTRU48/Chakraborty et al. - 2015 - Selecting Populations for Non-Analogous Climate Co.pdf","","","","Wang, Wei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BR7TKARD","journalArticle","2015","Jones, T.A.; Monaco, T.A.; Rigby, C.W.","The potential of novel native plant materials for the restoration of novel ecosystems","Elementa: Science of the Anthropocene","","2325-1026","10.12952/journal.elementa.000047","http://www.elementascience.org/articles/10.12952/journal.elementa.000047","","2015-05-22","2020-08-14 16:42:40","2020-08-14 16:42:40","2020-08-14 16:42:40","000047","","","3","","Elem. Sci. Anth.","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>5</p>","/Users/Luke/Zotero/storage/ZDRBASGH/Jones et al. - 2015 - The potential of novel native plant materials for .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9TCB2CB3","journalArticle","2015","Iwazumi, Masakazu G.; Aizawa, Mineaki; Watanabe, Atsushi; Goto, Susumu","Highly polymorphic nuclear microsatellite markers reveal detailed patterns of genetic variation in natural populations of Yezo spruce in Hokkaido","Journal of Forest Research","","1341-6979, 1610-7403","10.1007/s10310-014-0477-7","https://www.tandfonline.com/doi/full/10.1007/s10310-014-0477-7","","2015-04","2020-08-14 16:42:46","2020-08-14 16:42:46","2020-08-14 16:42:46","301-307","","2","20","","Journal of Forest Research","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>2</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UJAD653Y","journalArticle","2015","Thwe-Thwe-Win; Hirao, Tomonori; Watanabe, Atsushi; Goto, Susumu","Current Genetic Structure of Teak ( <i>Tectona Grandis</i> ) in Myanmar Based on Newly Developed Chloroplast Single Nucleotide Polymorphism and Nuclear Simple Sequence Repeat Markers","Tropical Conservation Science","","1940-0829, 1940-0829","10.1177/194008291500800118","http://journals.sagepub.com/doi/10.1177/194008291500800118","","2015-03","2020-08-14 16:42:47","2020-08-14 16:42:47","2020-08-14 16:42:47","235-256","","1","8","","Tropical Conservation Science","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p style=""text-align: left;"">2a - cpDNA - BUT not in order to mitigate climate change</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SK9LK96X","journalArticle","2015","Johnson, Richard C.; Horning, Matthew E.; Espeland, Erin K.; Vance-Borland, Ken","Relating adaptive genetic traits to climate for Sandberg bluegrass from the intermountain western United States","Evolutionary Applications","","17524571","10.1111/eva.12240","http://doi.wiley.com/10.1111/eva.12240","","2015-02","2020-08-14 16:42:51","2020-08-14 16:42:51","2020-08-14 16:42:51","172-184","","2","8","","Evol Appl","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","/Users/Luke/Zotero/storage/5FBYSB9L/Johnson et al. - 2015 - Relating adaptive genetic traits to climate for Sa.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S99RDQRZ","journalArticle","2015","Brancalion, Pedro H.S.; Rodrigues, Ricardo R.; Oliveira, Giancarlo C.X.","When and how could common gardens be useful in the ecological restoration of long-lived tropical plants as an aid to the selection of seed sources?","Plant Ecology & Diversity","","1755-0874, 1755-1668","10.1080/17550874.2013.879941","http://www.tandfonline.com/doi/abs/10.1080/17550874.2013.879941","","2015-01-02","2020-08-14 16:42:55","2020-08-14 16:42:55","2020-08-14 16:42:55","81-90","","1","8","","Plant Ecology & Diversity","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E6N7G2WY","journalArticle","2015","Kilkenny, Francis F.","Genecological Approaches to Predicting the Effects of Climate Change on Plant Populations","Natural Areas Journal","","0885-8608, 2162-4399","10.3375/043.035.0110","http://www.bioone.org/doi/abs/10.3375/043.035.0110","","2015-01","2020-08-14 16:43:51","2020-08-14 16:43:51","2020-08-14 16:43:51","152-164","","1","35","","Natural Areas Journal","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>5</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42VG6DEA","journalArticle","2015","Boshier, David; Broadhurst, Linda; Cornelius, Jonathan; Gallo, Leonardo; Koskela, Jarkko; Loo, Judy; Petrokofsky, Gillian; St Clair, Bradley","Is local best? Examining the evidence for local adaptation in trees and its scale","Environmental Evidence","","2047-2382","10.1186/s13750-015-0046-3","http://environmentalevidencejournal.biomedcentral.com/articles/","","2015-12","2020-08-14 16:43:52","2020-08-14 16:43:52","2020-08-14 16:43:52","20","","1","4","","Environ Evid","Is local best?","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>5</p>","/Users/Luke/Zotero/storage/BQF2HM3J/Boshier et al. - 2015 - Is local best Examining the evidence for local ad.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BX5NPM8P","journalArticle","2015","Kramer, Andrea T.; Larkin, Daniel J.; Fant, Jeremie B.","Assessing Potential Seed Transfer Zones for Five Forb Species from the Great Basin Floristic Region, USA","Natural Areas Journal","","0885-8608, 2162-4399","10.3375/043.035.0119","http://www.bioone.org/doi/abs/10.3375/043.035.0119","","2015-01","2020-08-14 16:44:10","2020-08-14 16:44:10","2020-08-14 16:44:10","174-188","","1","35","","Natural Areas Journal","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CWLI5MWH","journalArticle","2014","De Kort, Hanne; Mergeay, Joachim; Vander Mijnsbrugge, Kristine; Decocq, Guillaume; Maccherini, Simona; Kehlet Bruun, Hans Henrik; Honnay, Olivier; Vandepitte, Katrien","An evaluation of seed zone delineation using phenotypic and population genomic data on black alder <i>Alnus glutinosa</i>","Journal of Applied Ecology","","00218901","10.1111/1365-2664.12305","http://doi.wiley.com/10.1111/1365-2664.12305","","2014-10","2020-08-14 16:44:15","2020-08-14 16:44:15","2020-08-14 16:44:15","1218-1227","","5","51","","J Appl Ecol","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3a - genomic - trait - no association</p>","","","","","Bugmann, Harald","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CKSPYVKT","journalArticle","2014","Triest, Ludwig; Sierens, Tim; Terer, Taita","Diversity and fine-scale spatial genetic structure of Cyperus papyrus populations in Lake Naivasha (Kenya) using microsatellite markers","Hydrobiologia","","0018-8158, 1573-5117","10.1007/s10750-013-1584-8","http://link.springer.com/10.1007/s10750-013-1584-8","","2014-10","2020-08-14 16:44:17","2020-08-14 16:44:17","2020-08-14 16:44:17","131-144","","1","737","","Hydrobiologia","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>2a - not climate change</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N3MDVTCZ","journalArticle","2014","O’Neill, Gregory A.; Stoehr, Michael; Jaquish, Barry","Quantifying safe seed transfer distance and impacts of tree breeding on adaptation","Forest Ecology and Management","","03781127","10.1016/j.foreco.2014.05.039","https://linkinghub.elsevier.com/retrieve/pii/S0378112714003454","","2014-09","2020-08-14 16:44:18","2020-08-14 16:44:18","2020-08-14 16:44:18","122-130","","","328","","Forest Ecology and Management","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>? -  particulary omitted data for climate change mitigation</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KTEKE4FS","journalArticle","2014","Rehfeldt, Gerald E.; Jaquish, Barry C.; Sáenz-Romero, Cuauhtémoc; Joyce, Dennis G.; Leites, Laura P.; Bradley St Clair, J.; López-Upton, Javier","Comparative genetic responses to climate in the varieties of Pinus ponderosa and Pseudotsuga menziesii: Reforestation","Forest Ecology and Management","","03781127","10.1016/j.foreco.2014.02.040","https://linkinghub.elsevier.com/retrieve/pii/S037811271400142X","","2014-07","2020-08-14 16:45:02","2020-08-14 16:45:02","2020-08-14 16:45:02","147-157","","","324","","Forest Ecology and Management","Comparative genetic responses to climate in the varieties of Pinus ponderosa and Pseudotsuga menziesii","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>5</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25RM46NG","journalArticle","2014","Bower, Andrew D.; Clair, J. Bradley St.; Erickson, Vicky","Generalized provisional seed zones for native plants","Ecological Applications","","1051-0761","10.1890/13-0285.1","http://doi.wiley.com/10.1890/13-0285.1","","2014-07","2020-08-14 16:45:04","2020-08-14 16:45:04","2020-08-14 16:45:04","913-919","","5","24","","Ecological Applications","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>1</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SY79XDFE","journalArticle","2014","Richardson, Bryce A.; Kitchen, Stanley G.; Pendleton, Rosemary L.; Pendleton, Burton K.; Germino, Matthew J.; Rehfeldt, Gerald E.; Meyer, Susan E.","Adaptive responses reveal contemporary and future ecotypes in a desert shrub","Ecological Applications","","1051-0761","10.1890/13-0587.1","http://doi.wiley.com/10.1890/13-0587.1","","2014-03","2020-08-14 16:45:21","2020-08-14 16:45:21","2020-08-14 16:45:21","413-427","","2","24","","Ecological Applications","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S76EQZ6I","journalArticle","2014","Dhar, Amalesh; Balliet, Nicole; Hawkins, Christopher D.B.","Variability in height growth, survival and nursery carryover effect of <i>Betula papyrifera</i> provenances","Scandinavian Journal of Forest Research","","0282-7581, 1651-1891","10.1080/02827581.2014.881541","http://www.tandfonline.com/doi/abs/10.1080/02827581.2014.881541","","2014-02-17","2020-08-14 16:46:10","2020-08-14 16:46:10","2020-08-14 16:46:10","132-143","","2","29","","Scandinavian Journal of Forest Research","","","","","","","","en","","","","","DOI.org (Crossref)","","","<p>3b</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
